stockname,datetime,news,link
HINDPETRO,2026-05-09 11:38 IST,Hindustan Petroleum Corp Ltd stock (INE094A01015): Refining and retail fuel play in India - AD HOC NEWS,https://news.google.com/rss/articles/CBMixAFBVV95cUxPaTg5SnJjS284LXV4NlZ1NGZBZEJHUHItY0ZtUkExZGEzNmxKWFpBVUpBcXgyN0pqV1RPdk94OWp4MV9Oc1VwWVBQbU1CVGROTmJ3TW53UTJMcDRFeV91MXhTTXRHSTFVa3AxZGpBd1Z4elc3eVlOc0RCODN0Z0lsb05IUGZTV0g2NERyOTJXb0MzZ01ISndCZUNackV2ZG1UWlk5ekthdWg5aTZoQVhJdzhBTVQ5NHBmQ29yV0VXWXI0LXhN?oc=5&hl=en-US&gl=US&ceid=US:en
HINDPETRO,2026-05-08 11:00 IST,Hindustan Petroleum Corporation Ltd. is Rated Hold - Markets Mojo,https://news.google.com/rss/articles/CBMisAFBVV95cUxQZzRaV1h0RlpjeUR4WTVVZFY3bTBLSGcwcmNoMDlBS2lJUTlUdkJHT3k2N2UyUFdNUFpQRXYzSkN6bTIzQ2JpQ2tLUGkxdWlGSkNLNmNpekRhLWhDRm9YSGRYSGhEaS1pOEJ6YVg2Rk5lWmZPQVJIdnE4SkdjTXFSVUNKMktITy05aTBNMXE1QnZCTmZlZG5UQ3E1MzBpdElyY0haNHBQYVBFUW1haXFwUg?oc=5&hl=en-US&gl=US&ceid=US:en
HINDPETRO,2026-05-07 09:51 IST,Hindustan Petroleum Corporation Ltd Slides 0.73% - Business Standard,https://news.google.com/rss/articles/CBMizgFBVV95cUxNSE11N0w5ZlVlVEdITFAtbHRQQnAxZlVJa1JEcTgyclh2MTBsLXVfT2ZVWThvNmFJZGZHdGdSWnVnU1JITWhnd2Z0SEJvRFhWVlBWUEpGVWZ5SV9LNVAxcXlWc0wtUUg3MDhHWVFfZGtrTXVMMzJRNTlaUGxUUmUycnlkeGFGbWdseGZxM2t4bE1vZGkyZ2cwWlUtTTNvbWZJYl82dVNVR05uNE5mbkJVMWVsSTFqQzFTNUNIWWs1SGZvalFmZ28yY1JWTnlRQdIBzgFBVV95cUxNSE11N0w5ZlVlVEdITFAtbHRQQnAxZlVJa1JEcTgyclh2MTBsLXVfT2ZVWThvNmFJZGZHdGdSWnVnU1JITWhnd2Z0SEJvRFhWVlBWUEpGVWZ5SV9LNVAxcXlWc0wtUUg3MDhHWVFfZGtrTXVMMzJRNTlaUGxUUmUycnlkeGFGbWdseGZxM2t4bE1vZGkyZ2cwWlUtTTNvbWZJYl82dVNVR05uNE5mbkJVMWVsSTFqQzFTNUNIWWs1SGZvalFmZ28yY1JWTnlRQQ?oc=5&hl=en-US&gl=US&ceid=US:en
HINDPETRO,2026-05-07 09:24 IST,"Hindustan Petroleum Corporation - Yes Bank among 6 stocks flashing bullish signals, indicating possible uptrend - The Economic Times",https://news.google.com/rss/articles/CBMijAJBVV95cUxQY2xBcGRkdUhKN0xwQWpRMTQ0UHRRMUxyeHF6bnBWQlo3M2dPUEhCWUVyTDVuaFdRck9COVhLcFB4UzZCZ2hfZWVGZnZYRk9ZY2pRY3FUT0xpZWtmRHFxbHlqN1lXQXlqdTl2WE5wcmY3a2xlV2ZYajI1eG4wVmJ0ald1WFZCZlhUQnNlREJIeTFObHhUWEk3SmxxelRGbWtLa2pyNWpLT2VhTWVubXBQMm8tM2lBdldkUXJpSkZBbVdtMmlJcUhXMjZPV3pGcU51LUEzNTJHR2U0TGdFYWwxaUVjVFRKbzFaX2J4eEpaOWpDVG1DUm9qNFpNOGNLNDhJTk14MDJDZDV4WThC?oc=5&hl=en-US&gl=US&ceid=US:en
HINDPETRO,2026-05-06 14:27 IST,Hindustan Petroleum Corporation Limited Board Meeting to Approve Audited Financial Results - InvestyWise,https://news.google.com/rss/articles/CBMijAFBVV95cUxOSEp5RGVMdzJycm54R2xVdmJkRkRPcG5HRXdtdnU0dmpSbThtWm1zQmJLU0hTNnZuT1V3R2dxNG1UaTNBLW5CNU9VYmFicS1qdnQyaGU0VHFMQWJMd1RDMHBKSDZiYmhOVWRmWDBQdk0zLWhMR0llZmI1d0Q0UFk4LVFpYVMzaTN3S1c4WA?oc=5&hl=en-US&gl=US&ceid=US:en
HINDPETRO,2026-05-06 14:07 IST,Hindustan Petroleum Corporation Ltd. Rallies 5.14% and Ap... - Markets Mojo,https://news.google.com/rss/articles/CBMixgFBVV95cUxQQkxkTjBRWDBrRGlCak10dkxyNXE5N0dyWVZnVGdxLXNRd3YtRnhER1BBZGJXNjM5TG8zcEF1OUpxNmtraUE1WXA3LVhYc2FDdGhHNmxnbVV0LTB0ZFp3a19SY09VUXVlUHpYY2FiNWRIeERyYVhKNzJQeFUzUGdkWng0RW1fRG00WEtGYkN4VndWNEdqU2cyOWk1cEFNU2J3bEtPSWhkcHdqc1dFamtvT1pRR2doSUlpNFFBZnBPNnJwaEF5bnc?oc=5&hl=en-US&gl=US&ceid=US:en
HINDPETRO,2026-05-06 12:30 IST,Hindustan Petroleum Corporation Ltd (HINDPETRO) Share Price - Business Today,https://news.google.com/rss/articles/CBMiogFBVV95cUxNc1REMHZtTC1sY3pwNEoyUTFiZUhyRGdGZTBFZFphRW5iR1hhbkdzZ0RfdXRWN2VHRk15YUZ3a1BuQU56a25qNVp6WUY0eTRkZUNDWl9YX0JSdXRoUldVa3E1VndmWmItWklncXJTRUZMNmsxS2tITTZZZUcyVnJsMEVERTNNdWVhRDkxdU1Eenh0TWxFSGp2SXNCem00dDhTcGc?oc=5&hl=en-US&gl=US&ceid=US:en
KSB,2026-05-13 08:02 IST,KSB Ltd Technical Momentum Shifts Amid Mixed Market Signals - Markets Mojo,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQRUlnRE1wWW1fdHdqRHQtVnJxLV9CYk1KNWV6OGJLWkt1YW4wYzFtTGFZZWtkM3F3RU9YXzlfd0hqSm9SMzFXYUNubF9OMzlJdDJpb1lxWFVhamR4WTlUMXFiV0RWVzhPZ2VaY3h2YmtNWE5JV0Z5ak9MLTlCTEJMdVBXRl9mVjBkUlVkRF8wYndHeXBreTk0dzBhWXFhcEhZbEdBMGhzNmw0WVlGWVZJZWg5Z1BkYjE0?oc=5&hl=en-US&gl=US&ceid=US:en
KSB,2026-05-13 07:34 IST,KSB Ltd Proposes BSR & Co. LLP as New Auditors; Fills Vacancy - Whalesbook,https://news.google.com/rss/articles/CBMi8wFBVV95cUxNU25yR3FOZ1BjbnAyaGI3cFhPbEEtY2prMXUwX0dxSUp3TXBaTVFUZXFCdGozdmVQbzB4alF0QlZ1UlJJYUtPXzhjYnZ3WGtLajZSQnlPVm9CbEcycUhEREd3Ml9XOEJUOVBVTUotTEZLU2lzVzc2ZjByTkRMb2YzLWdTZG5VNWhMUU1tdUx3dUhlUWJjTzJKS2tYNC1pdmZiRlM5R2l3bWxhblg0RWFMam1idTNqOWhfNWN5eW5wbVR3bzRHTlZndVJuZkM1ZmwzR3M2U2lKSE82VFhUYzdwVGpEOXRYMjQ4Zm5iMm1VQ0ZUVjA?oc=5&hl=en-US&gl=US&ceid=US:en
KSB,2026-05-09 11:04 IST,KSB Ltd is Rated Hold by MarketsMOJO - Markets Mojo,https://news.google.com/rss/articles/CBMinwFBVV95cUxQR1h4NU5SM2p3LVVDMlo2THhxMC1wSFJ3YjEwU0hRZkFjcHkxUUtWb1hleVphX0cxQkVraTZrNW5MZGVJTzlNSU0wWHBsdXdUNVJWaG9ZOUVGZk9XRGVFUV9OYnJWSjltOFFtZHYxWENQLURQV1VGcmYzYzRDenloZGZmUkdWbkVXeS1mV0lneHo1NEs2S2hXRUdfSmZZSDQ?oc=5&hl=en-US&gl=US&ceid=US:en
KSB,2026-05-08 15:31 IST,KSB Ltd. Share Price Today - KSB Ltd. Stock Price Live NSE/BSE - CNBC TV18,https://news.google.com/rss/articles/CBMicEFVX3lxTE1RUmdHbm1GRzJHc3JONTdMZ2NhNTJKZi0tWXdFOC1JdXJheXVCd09Rdm0yd1RQNm1zTjFaR19Mc3ZLS0RWRjVGRVN4ZmRvVktuVjdSNWFoWDlyem9tWlRvWW5icml3Qm1LWXNvM0c3c3A?oc=5&hl=en-US&gl=US&ceid=US:en
KSB,2026-05-07 21:17 IST,KSB Reports Stable Q1 FY26 Performance - Construction World,https://news.google.com/rss/articles/CBMirwFBVV95cUxPeHRCTnVKTjBHZHh4TnNZam5ZUnFLM0dBcjMzWjhZQXlyWExDeVJtcmViYmhKV05lcEZubEZNdXpuU0xFbl94dFpGU3NEMk04SGMtSVZhb3lRNzZHdHhCbVZRVGF6TEtGS1FyaGxUVjE1XzVMSnBnQWp3SWlId2o2eGs4cDFWc1lFanR6bW1Ga2s1ZExfeHBYN291RVFzM1RtU0MzSmRYckszWUtLbXFr?oc=5&hl=en-US&gl=US&ceid=US:en
KSB,2026-05-07 16:56 IST,"KSB SE & CO. KGAA NON VTG PRF NPV To Go Ex-Dividend On May 8th, 2026 With 29.52966 USD Dividend Per Share - Moomoo",https://news.google.com/rss/articles/CBMihAFBVV95cUxQclowejBPT2h4bnhkTW5zNVNqOEgwUFNRSnJXSTREbGVwa3JqLVdfbmVxR3pOYzA4TXZqMVFXZjVIMDU4ZWgzUXlpZnd6OWgxbGZWaElVYWJwNnpBbC1vLUlMZTJ4WFo5NzRIQ2hyUG5PY2ZnUDRfNzJ5a2lHSWtKYy1oM0o?oc=5&hl=en-US&gl=US&ceid=US:en
MSUMI,2026-05-13 08:02 IST,Motherson Sumi Wiring India Ltd Valuation Shifts Signal Renewed Price Attractiveness - Markets Mojo,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQWUMyRDlQRlJkUnRwSU41ank3ZnBlc3JycEpQMTFyamJnMEliOXRXMGZxWUtqODZQamdIRWo4WUhYd2NJTktLWGllX1lNaEpGVXczUWdOX1B4TDlkRmlrZlZ1Q1BPSUU2MFRCOHl3cE5HY3NBY014cXZUU2JQMzQ5S0Z3NHl6eGZjYjkwVU9QRk1XSGFINExudGVpU3lQclpaMnZtMlI2ZGZjUXhKaUptQV9JOEY1ZkNsZWZ0OFJQWng5RmhiOXAwcXhMUHdoYUFpSmIxcERfekpnZw?oc=5&hl=en-US&gl=US&ceid=US:en
MSUMI,2026-05-12 22:34 IST,Motherson Sumi Wiring India Limited Establishes Irrevocable MSWIL ESOP Trust Under SEBI SBEB Regulations - scanx.trade,https://news.google.com/rss/articles/CBMi8wFBVV95cUxNc0hxd2xDcVZubnREYXplTlJ3REl3R3JqTkZSV2JIbHZ2ckhfd0JHaHQ2bmtxeF81MS03OVNyR0wtREZpTXBOYk1DQ25WNW51SGt1RjBJOUVqdWtMOVM1aDZkVGFnYXVjb2NtRHNTdFU0UF9lM3FFUTM4aUFDX2JkcDZHWWZiV0dhX0NNNWVoZzdiMExUenJKb2d0UVJ3VFVVZG90Y1c4b09CYzcyYXhpS2ViXzVibHpnaU9KZHhtZ1p0eGotSkswXzZNYXhKakU5cG44WHc2X1QtNk0wN3dqc1l4Zk1EeHhHTXQ4bHFnZGFsNmM?oc=5&hl=en-US&gl=US&ceid=US:en
MSUMI,2026-05-12 18:24 IST,Motherson Sumi Wiring India Limited Establishment of MSWIL ESOP Trust - InvestyWise,https://news.google.com/rss/articles/CBMilwFBVV95cUxNMW8ycjhKYXJRMjJPLVg5VzF6ZjdHQzA3TWhFZHBpWmNQTnBwVU5pS19TNjkzZWxiX2N0SFFQdFpHQmNkeXJ1Q1FESjlLV3M4VFFoVDZ2ZERQUzZ5TDJ0bWd2RndNNlRFUVBxcGJIUWlaZVZxOFpLQkc1Z1BCUFpfTXJYa0RTYUU4RzdqWjFDTG1IN2lNTGxZ?oc=5&hl=en-US&gl=US&ceid=US:en
MSUMI,2026-05-10 05:36 IST,Motherson Sumi Wiring India Ltd Technical Momentum Shifts Amid Bearish Signals - Markets Mojo,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPTTNwT09NQkszWE9RVi0xNV81QldhT2hBMGJIeGVwcUx0WVk5RmJrcVRZOFIteDVSUk9ieU1sU3Fzd1VTQU9SdEdBUFpoYnV6YXJWTW1pUTRlYVdQNjhRTUpCS2k2ekdPcUNXWFk0cTdCQXRuRVpPVG5YTDFJNHQ0c1hjZXd6QUlvUVJ1WS0xMjBPVGRFZUI5TUNRLV90eFMxWGNUN0hGbWRZZWhLR3NtNnVjYTREOVIzTnJvTTFtRC1aWmVZU2EzNWRtSjNJb2YtQlE?oc=5&hl=en-US&gl=US&ceid=US:en
MSUMI,2026-05-08 12:30 IST,Motherson Sumi Wiring India Q4 Results - Mint,https://news.google.com/rss/articles/CBMilwFBVV95cUxPcVdtVVZBa0pPcDc3UF9GWlRpSlJtTFB1eTVDT056aE1zTlpWVWY4d3RpLThuY3ROYV9EV1FjX0NzNDJXT1JqREhWNXg2WUswWGgyaVBKVkw3S2Q2NU93NmZxTFJXU2ZERU9qS3o1enhIOUx4VDVIMzRoT1FIbjdRd2wzQ053dC1vcjRBbW9OM0d3bzNzZ2xV?oc=5&hl=en-US&gl=US&ceid=US:en
MSUMI,2026-05-07 21:51 IST,"Target prices: REC, Phoenix Mills, Dalmia Bharat, Prataap Snacks, Motherson Sumi, Sapphire Foods, Home First - MSN",https://news.google.com/rss/articles/CBMigwNBVV95cUxQdTZuYmE2c2wzN2RPWXlrTkNzQnhIMEdXSDE5a3RGSEo1QWJkMDlSQWV2bXZ0MGdCbW5vMnZvejBJOF8zcWI3RmNnRW92eWowY014MTFQeHg0eFZqazVxS3FXbDBjRkJQR2lEdW1aajR1bF9GMHpuLXdXMDBiQVNaYl9sM1FXa2YtcXdwZklqZkJlYWk1by1nUW5ieUhxc0N5eEZTZElfajFXLVN2dXhRMzVKUG1OMWhfVmo3ZTZUaENvQ0ltWmpYTzNGRElqNUdNZXp4OXpoUVgyMFc2WEkxUFgzYVVEUzI1cUZuTmkxdjZ3aU53ZHpoWkptdWkxb0UyZlFqSjd1dFdfYTc0X3p2U1RHS0NKS21PWjBaLVozTGlnM295elFLTlEzNjYyNGRwb2xQVWtlTkVUbF9GMWlUN1pxYlhqdGVzNEpwVnpZSkFvRE9SdnlPSlBSd0oyamJUVFV0eC16aW1ka1BCcTZaNGl0QnJ6QWNsMG41MS00SmtCMlE?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-13 08:02 IST,IDFC First Bank Ltd: Valuation Shifts Signal Changing Price Attractiveness - Markets Mojo,https://news.google.com/rss/articles/CBMiywFBVV95cUxOaXU4eVR4SWFLeXo1MTV5WnFHeng0TVFwTnV5WUM0LUhSQk9INTRUSUgtNGpyRmd3QWVONE0wZVlqdDRHeVExUF9hbklvc1dqTjlDcVg0V203cGVRV2dlRGh6WlNmXzJmT1RVdHVMX2dXeVc5M3lwMkc3aWF4RDVjLWI3TzFvN3c1LW5iRUdLMG1XYmlqYVNhOFNxTVgtN0FFaTYzTTE2MjZrajRvQzJ3TUVqa1UwNU9ESVdXNFBsV29lLUdfcDNGNzQ1bw?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-12 21:57 IST,IDFC First Bank fraud case: ED arrests 2 former employees in Rs 645 crore embezzlement probe - The Economic Times,https://news.google.com/rss/articles/CBMijwJBVV95cUxNWFJVM1BuQjFSeUtDV3lFS1dWRHdzcC1ic3NlcTgxd3pVNXBjSWloai1pR3BoN19PRTlzVmJKSjRNbVhPbnEybGc3eHkxZnI2WkpRbEtEOEF6RDNVRDNlX1E2S3dmQzR2LXFJNnFTZHZVUElzU2RRWUJiNlhXVUpwdzhTT21wcUthejhVNUw1bHVKZ2xwQXJkZHRDM05xcjZWc1p3ZnhtR1lrRHZnQTVOVF96TGRlNXY5eHNqNkg5aEpUdTB4bE9FWXFUSUxyRll5amQzejN2SkNHRE1vbEdzNDdPcTE5NW5VNGN4WGJ4LUhqX2J3OWV6WnpnUHlHTDM5WjFtYXVfZlpTem0zSDY40gGPAkFVX3lxTE1YUlUzUG5CMVJ5S0NXeUVLV1ZEd3NwLWJzc2VxODF3elU1cGNJaWhqLWlHcGg3X09FOXNWYkpKNE1tWE9ucTJsZzd4eTFmcjZaSlFsS0Q4QXpEM1VEM2VfUTZLd2ZDNHYtcUk2cVNkdlVQSXNTZFFZQmI2WFdVSnB3OFNPbXBxS2F6OFU1TDVsdUpnbHBBcmRkdEMzTnFyNlZzWndmeG1HWWtEdmdBNU5UX3pMZGU1djl4c2o2SDloSlR1MHhsT0VZcVRJTHJGWXlqZDN6M3ZKQ0dETW9sR3M0N09xMTk1blU0Y3hYYngtSGpfYnc5ZXpaemdQeUdMMzlaMW1hdV9mWlN6bTNINjg?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-12 20:02 IST,IDFC First scam: Chandigarh ED arrests 2 ex-bank employees for siphoning off Rs 645 crore ​ - lokmattimes.com,https://news.google.com/rss/articles/CBMixAFBVV95cUxQLWZBYm1xLVpOdEFic2FEdmc0cDFtU1lOeWNtZUk5Slh2VjN5SDdRUlVvbGpfdm5nWVZHQl9FZ1hnM095QmlJSW9kQ19pdGxncXhtTUhlOTdRQVB5NUF6d0RCdWI4ZVV3MGRKQjZhRHVQX183WTlBdWNLUzRURHdpbTFXS3EteHN2LTM2VnFCMDFqSGpZbTJnbS0xekVkRktOWVFzRWkyZ2hNWkZ3c044enFKdlZxUVI2RWVGZlRNeV9heDVK0gHKAUFVX3lxTFBfb0NKaFl5UXFRdVNyem5Ha05lbDAwQ29OeW4wNlk0eG13a1Z3Q3l0WXA2X0M0Y1JpTzE0M1hfSUJoc2NobnV1aVh0bXVwdUFwTnFUZmIycFFYYmR1TmUyQTgzZGxFaTNZQndiNWVhcXJORVV0NDFNTXpfLWtjeWhfUkloaWhOY0s2T2wxUGM1azkzRlNoWndXamQyWmowY2pUZ0VmSWx5Snh3eWhpbkRDa05rcEdKNWpRWm1UbWltemRTZVl6T09HRHc?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-12 12:10 IST,IDFC First Bank stock (INE092T01019): Five-day rally lifts shares amid market recovery - AD HOC NEWS,https://news.google.com/rss/articles/CBMixAFBVV95cUxOdTVWYS1EZFlEYmRtdnZneW10OGdFUlRwQXQ2bzdMM0N0dk1wUkN2eko3ZURXeTNjTVIyR25hYlphaTJqeGU1dXBuV3JzamtqdnV6V1BhSmdLUThrdkctRWdjUzBDRHZWMlNzTUdwRzdhRjJ0SlZPcTA1akstU08yaUc2UV9LWDZPWUNjaE9IaHFFZFJGcjZ6cnoxRVJjRExyNUpIV1VDV1NqT0taZWJsVVVVN2M3Yk9pOTlNNGViNWxmdnYx?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-09 14:41 IST,Bombay High Court Quashes ₹10.25 Crore GST Demand Against Capital First Post-Merger With IDFC First Bank - LiveLawBiz,https://news.google.com/rss/articles/CBMigwJBVV95cUxNY2xkb1pHdnhISzQ1U1pjN0x6R0dHczl2RGpaT0FnUGpQNDNmdkxTZjZpNnI1aUZIelBiNHFmTmt3dTdwVGFXY0FQalEzQzBJX1hQN2prc1JTTzdrZ2tkb2xUTWJKa0YteUUtTmhaa3NkSmRJT3FHYS1PbGpkNUs5MEViTUNzY292RkYwQzlVYzhRYzc0a3FCYVFXLVJ0ZFVuNGx1YlNsMFdoRHdXbW12Q3U2blMxLUhFY2FkMjhQSTZwU0JKNTlNQzBGMEdYU3FRcjEzdWl6WU5BME5XZ0c3TUVmQVJhWFFKYTQwNXVFQ0h0dkQ4ZlU2NHN2Nk1BTTFFaHIw0gGIAkFVX3lxTE82RkRmNU02akN4MHp3OVg3N29nWi1PNXM3aWZ5M24yTVBKZnh0c1o5ODd0bEpqb3RDSy0xdlNRNzdMWFlmb3pheG8tTWJ2cC1ET0kwMEpfSlFxcG50bXhzSkpLbjFpQ3JpUk1lcHYyRTlWYzhyU0s5M0VFLUJpbjJ4Nmtablc4cGY1VDNUZ1hLQ0tYbkxYUGN0NmNFZFNQMFVqa2xIcHk5R3JPeElXck9LbUNXLTJ3bFlXT2Y4cER6eUxJeGdnWFh4czE1Tko0R09LV2Q0cEd5d0llNHJvNVdNR01aTDdaRDNvNHpoMTVSWFNoeFhzR0Q5RjhZRklCU1lYZlFCdWhpOQ?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-09 12:30 IST,"New FD-backed Hello Cashback Card from IDFC FIRST Bank: Features, eligibility, benefits, and other details - Upstox",https://news.google.com/rss/articles/CBMihAJBVV95cUxQNUF4RE9oQmlPZExzbG1kczVQVU1uNEFPY1V4N2tsczRGM0hDeUVMREsxdU1QRmhMUmhqVnRmUWdFd3J0TEotc3ZYTmo2RDFpOGRSaUxPUUJyWnFnOEhmSDJtQnRtWi1ub0xCbnlZSTFDVTZhMkJkR0xjWm5hVjdIMGR3ZWRuZnptWHZHNC1TeF9TV0NmWk9yNWpJaE9GblRwZmpVajNNZFlQSWp4VmRGNjNPeF92LUs1NzhnWnBzZlhmWWUwczlPUy1qRDFxQUlKNGZtVmh1VThuMWtIQ0JNamVrWFc4SEIzd1hVMjcwSXlNMmJWSnQwYl9LVUxCWFpGeF90UA?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-09 10:31 IST,CBI files FIR in Rs 550 crore Haryana fund embezzlement case involving IDFC First Bank - MSN,https://news.google.com/rss/articles/CBMisANBVV95cUxNZGpYUS1fRXVJOHo4V19PcWJ0QjZ2d0RVLWNFQ2VYYlNDcmdoSjEwOXdCY2pkbFJ1TW5Pa3dXSHBYVXFFNmRKeGJWdHZNMWFVWEN1djZnX3R3UGFuZV9oUDhZU1BOdlBtUTR1VmY4bHlpOS10ekZPa3lRMnNVQXY4V3JEZWhIWlAxVG5aLTRzMFdGUWlDTTVKYTl2U2huUnhQS2g0U1llNVpaM3lYZU02eWN1cDRXc3k2Z2JuM3pvbmFwZmExcFk0NnhoZDB3Yl8zb2VxU3QyWU9FdUdLWXhtdml1dHpIUzdRNTdHUWFveVBOd3dzUjdMZDdGbjE1a2czM1EtdEhSdWY5WXdtNjA5eTFsWUpQM2dseFhCaUY5aHVxQ2lSeEp5X1p4aVlzTFNmRW9KMWNYNExxZmFuaUpZWXJ6azJxVXZHbmZraWpYcjBReE5MVUlGSko5SXlwdjV6UXdXMERBM3ZoYVFpdnl1VExCS0tpc2xCSUF6ZkF3SDZSUXI3bDRBZkFaaF9zNWdpbW9MY0dFZnh6cGRVdUhsUzFZaDhXczFGTmI3RVJBaDI?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-08 20:42 IST,"Q4 Results LIVE: Axis Bank, IDFC First Bank, India Cements, RBL Bank Ltd | Q4 Analysis LIVE (GuCj2PRUCR) - fathomjournal.org",https://news.google.com/rss/articles/CBMicEFVX3lxTFBIeTk4eVF0MGs0Vk91MmV3Y0RfVk5CMU9HSkJ1NW9tNDJCeENTcllFakhSQzRuT0ltb09rbllDb2dBTkJ6S2F6ZmhwYWlOUFB6T0dJMDhYN1JLNXZaVXNqekRJRlVRaF9MNjBaeXR6akM?oc=5
IDFCFIRSTB,2026-05-08 12:30 IST,IDFC First Bank Q3 Results 2026 - Find IDFC First Bank Q3 Earnings Result | IDFCFIRSTB Q3 results - Mint,https://news.google.com/rss/articles/CBMihwFBVV95cUxQR1BKdHgwVXVIVnBneU5oTElPSVVleXdEUkVHY1k0N19ZZEVzYnllMGZEODF2R2I1b0xleGM2VFVJQWloRnRCWjFqNHFsUkJGTXZqaG9CYXRoOFJiT1YtUVM5c0R4UVB0MGh4aHdVRWV4dm1ZblQ5TFJ6RTVyVXdldzAtMmNxWjg?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-08 12:30 IST,"IDFC First Bank Share Price Today Live NSE/BSE - Stock Price, News and Chart Updates 11 May 2026 - ET Now",https://news.google.com/rss/articles/CBMilAFBVV95cUxQaEVCTWpfaF9taF90Z1ZxWnZoZHFNX2NrMHBSTmhGeG1sdTZNTnZMZFlDQ21EWWh2am9PQi11ZGN1dkhQNW5udXdDbF81U0dLX3IwdmFXTGNhRldMYm96UFdhVU8zTEM2dTk3NnI5VlVISzNjcGNFOWU4TkdHNkRGYlF0ejRnQ3MxckxmRVQxQXVURHR0?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-08 11:26 IST,IDFC First Bank Ltd. is Rated Sell by MarketsMOJO - Markets Mojo,https://news.google.com/rss/articles/CBMirwFBVV95cUxQbnh0QjRLSjUxVEhfUUlYMnRKeFBLY2JMM0NHTUtrMl80WjM5UWNpRk9WeldmVFQ4VDc0TmMtak96bnYxVDBBV2ttNEk0VW9UVnNESU5JM2lKX2JXV2VjUzZ3VldIaEN3TnRBQXVqb0pSVnNTd20xVEFDMkUwRHQxcGNxQWFkUHkzaFViRURkdGhUenFTeTN3dWdfUk5MaTk4d245VF9nVTFOa1AtQ204?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-08 06:40 IST,"Vedanta, IDFC First Bank, Eternal: How to trade these 3 buzzing stocks - MSN",https://news.google.com/rss/articles/CBMi8wJBVV95cUxQQ1YtSlN6RlhlR0FIRWFZX1BTZWVoMHdCVzB1OFV0NE5UU0RVelp4SW8zclRKOXJuNl9mblA1MU9NSG9CWFQ3WG80TmxDUy0wS0RfUWRQUlBydFdSVU96ZGNKSDBucFowMlJ6Nlg0d0FhOUh4djl5ODBtNG5QU0wxazUwcDFVbTN0NHRvNmRaUE5zaHRoMjloNUZ6eVpKRVMtemRDX3YxcXREX3ZjdkttLWFsRnVyT0oxMmRvbjAtald6dTdYZEprY1luYVdQUHhnYWdudnNFWFNYZENQNTRISUV4STF3ak9rck1QRFFGNnhid1RNT1VDWTJoRkR6WUVtU2haaVZGQ0tJZ0dseGQxblRscE5CUjVyOVlKaUNQODk0WVM4QW1ia0FVZktBREFFSXlmanZZcjlTTGtxNXgxZ0RvU2xnWUJkNG44SVc1Qm93SmEwcm1SSEV4RzlHUHpmS3Zta2NTVFF2eFJ3Ynh0enppdw?oc=5&hl=en-US&gl=US&ceid=US:en
IDFCFIRSTB,2026-05-07 23:12 IST,Funds meant for FDs diverted: CBI registers FIR in Rs 550 crore IDFC First Bank fraud case - MSN,https://news.google.com/rss/articles/CBMiswNBVV95cUxOU1k5NE1nRlFJYjZHV2szT0F4ZW0xVGI2STBTVXFfNjIyRHItNGg2SnJHUVZxWXg4T1hQb3ZtV3ZJa2w3WUhzcVlqZjZEXzV5REMzNHY1b3VZRkNVMmlNZ0VBR2IySDV4V0dWZkZpdUdLMFVHN05VV3ZtRXFsWEhHUXRqYTNmUU84bmt2M21hQklGM2NwZW9GMzQ3ZnlHX2ZoQ1NQQmJUbkRJRjNSdURqNjRTVUZOWloweTdKWG9xS3Q5bkg2eEtnOUJ5cmxTSUlxcXdQUWtpMy1zQ1g1YUx4WWFEOHBrdlNwbG1FeVJwT0JIMmRXSjE3UXN1TXQ0dXBWZTBmS19UV0tNUmdEQ2lVM2Z6LVBGTS10OXUtLXdCMFVtZEc3MDZyRGVUWTM2TmpxeVVpSHRYSmlqbEo4QnJ0a2FrYmJ5aWI3RThqemFJSlpJMi1HYkVfXzc2cExQNXdENFlWNWxQWU1sRTlUQWdTT2VPQWtrTWh4Smw1WktlVk5YMmVLTjNRcmZacWpVdEJTTktxdHR2S2Q1cFBnQUxwMVE0dlFnaTYxQWhGcWlyQnNTZms?oc=5&hl=en-US&gl=US&ceid=US:en
